p1                 1   1 P 1                             
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
ama2              40   4 A m a 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
aba2              41   4 A b a 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
fmm2              42   4 F m m 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
fdd2              43   4 F d d 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
imm2              44   4 I m m 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
iba2              45   4 I b a 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
ima2              46   4 I m a 2                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pmmm              47   8 P m m m                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pnnn              48   8 P n n n :1                      
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pccm              49   8 P c c m                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pban              50   8 P b a n :1                      
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.      1.
pmma              51   8 P m m a                         
      1.      0.      0.      0.      1.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      1.      0.      0.      0.     -1.      0.      0.      0.     -1.
     -1.      0.      0.      0.      1.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
